image_id,class,bounds
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1870, 602, 1938, 669)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1700, 528, 1769, 594)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1648, 423, 1716, 491)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1805, 475, 1874, 541)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1939, 400, 2015, 474)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(2044, 347, 2118, 422)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(2009, 530, 2078, 599)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(2060, 637, 2132, 706)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(2114, 480, 2183, 546)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(2165, 583, 2235, 651)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1839, 2533, 1866, 2560)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1825, 2500, 1841, 2519)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1842, 2506, 1858, 2523)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1876, 2516, 1894, 2535)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1856, 2511, 1876, 2529)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1465, 908, 1493, 937)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1485, 933, 1506, 953)"
356df906-79df-419a-9601-477d5aafced8,oil-storage-tank,"(1508, 936, 1529, 959)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1896, 265, 1905, 275)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1158, 737, 1178, 757)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1195, 754, 1215, 773)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1124, 808, 1143, 827)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1159, 824, 1184, 847)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1109, 844, 1130, 867)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1145, 858, 1166, 879)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1281, 873, 1299, 893)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1315, 889, 1335, 909)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1405, 807, 1420, 822)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1403, 826, 1418, 841)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1479, 897, 1522, 940)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1469, 970, 1512, 1012)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1201, 1033, 1214, 1046)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1300, 1030, 1313, 1043)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1317, 1045, 1328, 1056)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1293, 1048, 1305, 1061)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1306, 1065, 1318, 1076)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1286, 1067, 1299, 1080)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1300, 1081, 1312, 1093)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1279, 1085, 1291, 1096)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1193, 1103, 1201, 1113)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1175, 1088, 1191, 1102)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1211, 1102, 1220, 1112)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1201, 1119, 1211, 1129)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1217, 1116, 1225, 1124)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1229, 1105, 1239, 1115)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1234, 1118, 1244, 1129)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1243, 1132, 1251, 1140)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1248, 1142, 1257, 1151)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1223, 1128, 1231, 1136)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1229, 1141, 1237, 1149)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1234, 1152, 1242, 1159)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1240, 1162, 1249, 1170)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1210, 1136, 1218, 1145)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1217, 1155, 1227, 1164)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1226, 1167, 1234, 1175)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1180, 1117, 1190, 1127)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1162, 1123, 1173, 1135)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1176, 1148, 1185, 1159)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1188, 1177, 1199, 1187)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1261, 1201, 1280, 1222)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1229, 1224, 1249, 1246)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1248, 1257, 1266, 1278)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1280, 1235, 1300, 1258)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1297, 1269, 1318, 1292)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1266, 1290, 1285, 1308)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1345, 1300, 1361, 1316)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1312, 1314, 1329, 1332)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1286, 1329, 1302, 1344)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1354, 1322, 1370, 1338)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1326, 1336, 1340, 1350)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1301, 1346, 1317, 1363)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1379, 1377, 1395, 1393)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1356, 1387, 1372, 1402)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1391, 1401, 1406, 1417)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1365, 1413, 1381, 1429)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1402, 1425, 1419, 1440)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1377, 1439, 1393, 1455)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1413, 1445, 1429, 1461)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1425, 1469, 1440, 1486)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1298, 1424, 1322, 1447)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1318, 1458, 1340, 1480)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1343, 1496, 1366, 1519)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1380, 1509, 1403, 1532)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1371, 1187, 1381, 1196)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1635, 1620, 1642, 1627)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1641, 1615, 1647, 1621)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1648, 1611, 1653, 1617)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1654, 1607, 1660, 1613)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1660, 1602, 1666, 1608)"
5de02f51-ec1d-47f9-88e3-94eab4f39f1c,oil-storage-tank,"(1253, 1152, 1262, 1161)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(445, 71, 462, 88)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(446, 90, 457, 101)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(451, 103, 461, 113)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(503, 131, 518, 146)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(489, 128, 503, 143)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(474, 124, 487, 141)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(457, 119, 471, 134)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(553, 202, 567, 216)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(548, 215, 562, 230)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(538, 219, 547, 230)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(122, 1342, 140, 1361)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(103, 1342, 123, 1361)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(752, 1384, 766, 1401)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(734, 1399, 748, 1417)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(727, 1362, 739, 1374)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(729, 1348, 741, 1362)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(716, 1360, 727, 1373)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(716, 1346, 728, 1361)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(717, 1318, 727, 1329)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(716, 1309, 726, 1318)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(704, 1319, 715, 1328)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(705, 1306, 715, 1318)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(694, 1318, 703, 1328)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(694, 1306, 704, 1317)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(683, 1319, 693, 1330)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(683, 1306, 693, 1318)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(659, 1304, 669, 1317)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(659, 1317, 670, 1329)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(648, 1318, 658, 1329)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(647, 1305, 658, 1318)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(570, 1263, 580, 1276)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(558, 1262, 572, 1276)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(512, 1302, 529, 1319)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(570, 1163, 579, 1172)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(570, 1154, 581, 1164)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(556, 1157, 568, 1172)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(556, 1136, 577, 1154)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(715, 1208, 728, 1219)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(716, 1197, 728, 1208)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(717, 1184, 730, 1197)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(717, 1172, 728, 1184)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(718, 1160, 732, 1172)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(717, 1144, 732, 1159)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(703, 1209, 714, 1221)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(702, 1196, 715, 1209)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(703, 1183, 715, 1197)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(701, 1171, 715, 1184)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(702, 1158, 716, 1171)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(702, 1144, 716, 1158)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(790, 1734, 805, 1748)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(790, 1714, 808, 1729)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(767, 1733, 783, 1749)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(767, 1711, 785, 1730)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(788, 1799, 799, 1813)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(774, 1798, 788, 1812)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(710, 1874, 723, 1885)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(710, 1885, 724, 1896)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(711, 1896, 727, 1913)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(709, 1915, 725, 1932)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(686, 1874, 698, 1887)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(685, 1885, 696, 1897)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(685, 1895, 697, 1907)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(685, 1906, 698, 1918)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(686, 1917, 698, 1929)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(686, 1929, 698, 1939)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(668, 1873, 679, 1885)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(668, 1884, 679, 1897)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(666, 1895, 678, 1907)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(667, 1904, 677, 1917)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(665, 1914, 678, 1927)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(666, 1928, 678, 1941)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1010, 1851, 1068, 1909)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(935, 1849, 997, 1911)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1004, 1762, 1061, 1820)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(928, 1761, 988, 1819)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(999, 1693, 1056, 1752)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(923, 1692, 983, 1751)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1122, 1817, 1145, 1840)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1121, 1792, 1147, 1813)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1160, 1749, 1191, 1780)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1161, 1706, 1191, 1738)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1116, 1704, 1152, 1739)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1162, 1665, 1192, 1695)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1119, 1664, 1153, 1696)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1161, 1622, 1196, 1652)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1120, 1621, 1153, 1653)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1294, 1743, 1326, 1774)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1256, 1743, 1289, 1774)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1297, 1704, 1327, 1734)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1258, 1704, 1291, 1737)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1297, 1668, 1330, 1699)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1258, 1666, 1292, 1698)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1298, 1631, 1330, 1663)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1258, 1628, 1291, 1662)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1993, 1866, 2004, 1880)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1992, 1855, 2004, 1868)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1962, 1852, 1974, 1865)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1964, 1838, 1976, 1851)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1946, 1851, 1959, 1866)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1946, 1836, 1961, 1852)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1917, 1823, 1941, 1848)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1894, 1823, 1919, 1847)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1926, 1771, 1946, 1793)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1912, 1797, 1925, 1813)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1926, 1750, 1947, 1772)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1899, 1773, 1923, 1795)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1898, 1750, 1923, 1773)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2114, 1103, 2146, 1138)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2060, 1161, 2084, 1185)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2062, 1139, 2086, 1161)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2063, 1115, 2080, 1137)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1986, 1056, 2006, 1078)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2161, 1020, 2177, 1034)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2142, 1019, 2157, 1034)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2115, 1019, 2130, 1032)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2099, 1019, 2114, 1032)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2085, 1018, 2097, 1032)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2065, 1014, 2081, 1034)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(2040, 966, 2058, 984)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1868, 1049, 1883, 1065)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1850, 1049, 1864, 1065)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1834, 1049, 1848, 1065)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1815, 1048, 1828, 1064)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1906, 958, 1921, 973)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1907, 942, 1920, 957)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1907, 926, 1918, 938)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1879, 956, 1895, 972)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1884, 943, 1894, 954)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1884, 926, 1895, 938)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1846, 957, 1862, 972)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1847, 940, 1863, 955)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1846, 921, 1864, 938)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1821, 958, 1835, 972)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1822, 938, 1837, 955)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1820, 920, 1839, 937)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1781, 948, 1804, 968)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1782, 921, 1804, 943)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1728, 951, 1755, 976)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1729, 920, 1751, 942)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1705, 922, 1726, 944)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1829, 608, 1840, 620)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1828, 592, 1842, 606)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1846, 562, 1852, 569)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1838, 561, 1844, 568)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1795, 596, 1820, 618)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1768, 594, 1791, 619)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1794, 558, 1814, 578)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1771, 559, 1788, 578)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1742, 697, 1757, 711)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1746, 685, 1757, 696)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1732, 699, 1742, 710)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1730, 685, 1741, 696)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1717, 698, 1727, 709)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1706, 698, 1716, 709)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1714, 685, 1724, 696)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1694, 696, 1703, 705)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1695, 684, 1703, 693)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1683, 682, 1692, 692)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1682, 693, 1690, 705)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1567, 1536, 1592, 1562)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1569, 1497, 1601, 1531)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1568, 1458, 1601, 1494)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1532, 1533, 1563, 1563)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1528, 1496, 1561, 1529)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1528, 1457, 1560, 1492)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1473, 1548, 1489, 1565)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1473, 1520, 1498, 1545)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1474, 1488, 1499, 1514)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1474, 1455, 1500, 1484)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1452, 1457, 1470, 1473)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1441, 1479, 1467, 1505)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1439, 1509, 1467, 1533)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1440, 1535, 1468, 1560)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1382, 1518, 1406, 1541)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1383, 1491, 1407, 1514)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1384, 1472, 1402, 1490)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1384, 1454, 1402, 1473)"
3f6c0737-611b-4e39-9508-231e72a40125,oil-storage-tank,"(1352, 1515, 1374, 1540)"
